*******************************************************************************
 Revised: Feb 23, 2008   Galileo Spacecraft (Orbiter) / (Sun, Jupiter)     -77
                           http://solarsystem.nasa.gov/galileo/

 LAUNCHED      : Oct 18, 1989 (STS-34, Atlantis)  LAUNCH MASS:  2223 kg 
 END OF MISSION: Sep 21, 2003 

 Galileo plunged into Jupiter's crushing atmosphere on Sept. 21, 2003.  The 
 spacecraft was deliberately destroyed at the end of the mission to protect one 
 of its own discoveries - a possible ocean beneath the icy crust of the moon 
 Europa.  34 Jupiter orbits completed; 4,631,778,000 km traveled.

 Interplanetary phase main events:
  Venus flyby     : Feb 10, 1990           Earth-1 flyby: Dec 8, 1990
  951 Gaspra flyby: Oct 29, 1991           Earth-2 flyby: Dec 8, 1992
  243 Ida flyby   : Aug 28, 1993           SL-9 impacts : Jul 16-22, 1994 
  Probe separation: Jul 13, 1995           ARRIVAL      : Dec 7, 1995 (Jupiter)

 SPACECRAFT PHYSICAL CHARACTERISTICS:
  Overall height         = 5.3 m           Science instrument mass= 118 kg
  Fuel mass              = 925 kg (launch) Magnetometer boom      = 11 m
  High-gain antenna diam = 4.8 m           Dual RTG power output  = 570 watts
  RTG power decay rate   = -0.6 watts/mnth Total power at arrival = 493 watts
 
 TELECOMMUNICATIONS:
  Inoperative HGA        = 134 kb/sec      Actual (using low-gain)= 160 bits/s

 PROPULSION:
  One 400-newton main engine, twelve 10-newton thrusters.

 SPACECRAFT TRAJECTORY:
  Trajectory provided by Navigation Team (JPL). Data fit: 1989 to Aug 12, 2002,
  baseline predicts thereafter. Merged trajectories:

     Interplanetary Mission:           S970311A    (19-OCT-1989 to 02-JUL-1995)
     Primary Mission:                  S980326B    (30-JUN-1995 to 01-DEC-1997)
     Galileo Extended Mission (GEM)    S000131A    (01-DEC-1997 to 01-FEB-2000)
     Galileo Millennium Mission (GMM)  S030916A    (01-FEB-2000 to 30-SEP-2003)
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Thu Jul  2 06:21:42 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Galileo (spacecraft) (-77)      {source: galileo_merged}
Center body name: Earth (399)                     {source: galileo_merged}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Dec-08 00:00:00.0000 TDB
Stop  time      : A.D. 1990-Dec-09 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260701.p260927
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JUL-01. PREDICTS-> 2026-SEP-26
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2448233.742361111, A.D. 1990-Dec-08 05:49:00.0000,  3.570625543796296E+04,  4.786002763313954E+05,  1.127872056526278E+05, -4.897303130735819E-01, -8.810836925318359E+00, -1.953376610181063E+00,
2448233.743055556, A.D. 1990-Dec-08 05:50:00.0000,  3.567687145783693E+04,  4.780716232614520E+05,  1.126700024013950E+05, -4.897356944805814E-01, -8.810932108150723E+00, -1.953398439594985E+00,
2448233.743750000, A.D. 1990-Dec-08 05:51:00.0000,  3.564748715422223E+04,  4.775429644741679E+05,  1.125527978388326E+05, -4.897410960401444E-01, -8.811027503455161E+00, -1.953420321195540E+00,
2448233.744444444, A.D. 1990-Dec-08 05:52:00.0000,  3.561810252590769E+04,  4.770142999567740E+05,  1.124355919618043E+05, -4.897465178203418E-01, -8.811123111926429E+00, -1.953442255156389E+00,
2448233.745138889, A.D. 1990-Dec-08 05:53:00.0000,  3.558871757167801E+04,  4.764856296964594E+05,  1.123183847671632E+05, -4.897519598895742E-01, -8.811218934262394E+00, -1.953464241652003E+00,
2448233.745833333, A.D. 1990-Dec-08 05:54:00.0000,  3.555933229031379E+04,  4.759569536803713E+05,  1.122011762517519E+05, -4.897574223165734E-01, -8.811314971164050E+00, -1.953486280857658E+00,
2448233.746527778, A.D. 1990-Dec-08 05:55:00.0000,  3.552994668059150E+04,  4.754282718956143E+05,  1.120839664124025E+05, -4.897629051704036E-01, -8.811411223335542E+00, -1.953508372949443E+00,
2448233.747222222, A.D. 1990-Dec-08 05:56:00.0000,  3.550056074128342E+04,  4.748995843292515E+05,  1.119667552459367E+05, -4.897684085204623E-01, -8.811507691484158E+00, -1.953530518104264E+00,
2448233.747916667, A.D. 1990-Dec-08 05:57:00.0000,  3.547117447115772E+04,  4.743708909683025E+05,  1.118495427491652E+05, -4.897739324364815E-01, -8.811604376320371E+00, -1.953552716499843E+00,
2448233.748611111, A.D. 1990-Dec-08 05:58:00.0000,  3.544178786897832E+04,  4.738421917997450E+05,  1.117323289188883E+05, -4.897794769885294E-01, -8.811701278557837E+00, -1.953574968314727E+00,
2448233.749305556, A.D. 1990-Dec-08 05:59:00.0000,  3.541240093350496E+04,  4.733134868105132E+05,  1.116151137518955E+05, -4.897850422470116E-01, -8.811798398913416E+00, -1.953597273728290E+00,
2448233.750000000, A.D. 1990-Dec-08 06:00:00.0000,  3.538301366349315E+04,  4.727847759874986E+05,  1.114978972449653E+05, -4.897906282826723E-01, -8.811895738107184E+00, -1.953619632920735E+00,
2448233.750694444, A.D. 1990-Dec-08 06:01:00.0000,  3.535362605769408E+04,  4.722560593175492E+05,  1.113806793948658E+05, -4.897962351665962E-01, -8.811993296862454E+00, -1.953642046073101E+00,
2448233.751388889, A.D. 1990-Dec-08 06:02:00.0000,  3.532423811485475E+04,  4.717273367874693E+05,  1.112634601983537E+05, -4.898018629702097E-01, -8.812091075905792E+00, -1.953664513367266E+00,
2448233.752083333, A.D. 1990-Dec-08 06:03:00.0000,  3.529484983371782E+04,  4.711986083840201E+05,  1.111462396521752E+05, -4.898075117652828E-01, -8.812189075967030E+00, -1.953687034985950E+00,
2448233.752777778, A.D. 1990-Dec-08 06:04:00.0000,  3.526546121302164E+04,  4.706698740939183E+05,  1.110290177530653E+05, -4.898131816239303E-01, -8.812287297779287E+00, -1.953709611112720E+00,
2448233.753472222, A.D. 1990-Dec-08 06:05:00.0000,  3.523607225150023E+04,  4.701411339038368E+05,  1.109117944977478E+05, -4.898188726186143E-01, -8.812385742078980E+00, -1.953732241931997E+00,
2448233.754166667, A.D. 1990-Dec-08 06:06:00.0000,  3.520668294788324E+04,  4.696123878004043E+05,  1.107945698829359E+05, -4.898245848221445E-01, -8.812484409605849E+00, -1.953754927629054E+00,
2448233.754861111, A.D. 1990-Dec-08 06:07:00.0000,  3.517729330089593E+04,  4.690836357702047E+05,  1.106773439053311E+05, -4.898303183076815E-01, -8.812583301102965E+00, -1.953777668390029E+00,
2448233.755555556, A.D. 1990-Dec-08 06:08:00.0000,  3.514790330925921E+04,  4.685548777997775E+05,  1.105601165616240E+05, -4.898360731487379E-01, -8.812682417316759E+00, -1.953800464401922E+00,
2448233.756250000, A.D. 1990-Dec-08 06:09:00.0000,  3.511851297168950E+04,  4.680261138756173E+05,  1.104428878484941E+05, -4.898418494191799E-01, -8.812781758997033E+00, -1.953823315852604E+00,
2448233.756944444, A.D. 1990-Dec-08 06:10:00.0000,  3.508912228689883E+04,  4.674973439841736E+05,  1.103256577626092E+05, -4.898476471932297E-01, -8.812881326896980E+00, -1.953846222930820E+00,
2448233.757638889, A.D. 1990-Dec-08 06:11:00.0000,  3.505973125359475E+04,  4.669685681118503E+05,  1.102084263006260E+05, -4.898534665454675E-01, -8.812981121773198E+00, -1.953869185826194E+00,
2448233.758333333, A.D. 1990-Dec-08 06:12:00.0000,  3.503033987048031E+04,  4.664397862450061E+05,  1.100911934591899E+05, -4.898593075508324E-01, -8.813081144385713E+00, -1.953892204729234E+00,
2448233.759027778, A.D. 1990-Dec-08 06:13:00.0000,  3.500094813625408E+04,  4.659109983699539E+05,  1.099739592349345E+05, -4.898651702846258E-01, -8.813181395498003E+00, -1.953915279831338E+00,
2448233.759722222, A.D. 1990-Dec-08 06:14:00.0000,  3.497155604961007E+04,  4.653822044729610E+05,  1.098567236244823E+05, -4.898710548225127E-01, -8.813281875877003E+00, -1.953938411324797E+00,
2448233.760416667, A.D. 1990-Dec-08 06:15:00.0000,  3.494216360923777E+04,  4.648534045402480E+05,  1.097394866244439E+05, -4.898769612405237E-01, -8.813382586293137E+00, -1.953961599402800E+00,
2448233.761111111, A.D. 1990-Dec-08 06:16:00.0000,  3.491277081382208E+04,  4.643245985579896E+05,  1.096222482314184E+05, -4.898828896150571E-01, -8.813483527520333E+00, -1.953984844259440E+00,
2448233.761805556, A.D. 1990-Dec-08 06:17:00.0000,  3.488337766204331E+04,  4.637957865123138E+05,  1.095050084419933E+05, -4.898888400228817E-01, -8.813584700336037E+00, -1.954008146089722E+00,
2448233.762500000, A.D. 1990-Dec-08 06:18:00.0000,  3.485398415257713E+04,  4.632669683893019E+05,  1.093877672527442E+05, -4.898948125411381E-01, -8.813686105521246E+00, -1.954031505089561E+00,
2448233.763194445, A.D. 1990-Dec-08 06:19:00.0000,  3.482459028409461E+04,  4.627381441749881E+05,  1.092705246602352E+05, -4.899008072473408E-01, -8.813787743860509E+00, -1.954054921455794E+00,
2448233.763888889, A.D. 1990-Dec-08 06:20:00.0000,  3.479519605526212E+04,  4.622093138553597E+05,  1.091532806610183E+05, -4.899068242193818E-01, -8.813889616141971E+00, -1.954078395386182E+00,
2448233.764583333, A.D. 1990-Dec-08 06:21:00.0000,  3.476580146474139E+04,  4.616804774163564E+05,  1.090360352516336E+05, -4.899128635355309E-01, -8.813991723157367E+00, -1.954101927079416E+00,
2448233.765277778, A.D. 1990-Dec-08 06:22:00.0000,  3.473640651118940E+04,  4.611516348438702E+05,  1.089187884286095E+05, -4.899189252744395E-01, -8.814094065702061E+00, -1.954125516735122E+00,
2448233.765972222, A.D. 1990-Dec-08 06:23:00.0000,  3.470701119325844E+04,  4.606227861237456E+05,  1.088015401884621E+05, -4.899250095151420E-01, -8.814196644575063E+00, -1.954149164553868E+00,
2448233.766666667, A.D. 1990-Dec-08 06:24:00.0000,  3.467761550959597E+04,  4.600939312417786E+05,  1.086842905276957E+05, -4.899311163370585E-01, -8.814299460579043E+00, -1.954172870737168E+00,
2448233.767361111, A.D. 1990-Dec-08 06:25:00.0000,  3.464821945884477E+04,  4.595650701837173E+05,  1.085670394428023E+05, -4.899372458199974E-01, -8.814402514520365E+00, -1.954196635487487E+00,
2448233.768055555, A.D. 1990-Dec-08 06:26:00.0000,  3.461882303964275E+04,  4.590362029352613E+05,  1.084497869302618E+05, -4.899433980441572E-01, -8.814505807209089E+00, -1.954220459008249E+00,
2448233.768750000, A.D. 1990-Dec-08 06:27:00.0000,  3.458942625062302E+04,  4.585073294820611E+05,  1.083325329865418E+05, -4.899495730901287E-01, -8.814609339459013E+00, -1.954244341503839E+00,
2448233.769444444, A.D. 1990-Dec-08 06:28:00.0000,  3.456002909041388E+04,  4.579784498097186E+05,  1.082152776080977E+05, -4.899557710388988E-01, -8.814713112087675E+00, -1.954268283179614E+00,
2448233.770138889, A.D. 1990-Dec-08 06:29:00.0000,  3.453063155763868E+04,  4.574495639037865E+05,  1.080980207913725E+05, -4.899619919718512E-01, -8.814817125916395E+00, -1.954292284241901E+00,
2448233.770833333, A.D. 1990-Dec-08 06:30:00.0000,  3.450123365091594E+04,  4.569206717497681E+05,  1.079807625327968E+05, -4.899682359707699E-01, -8.814921381770279E+00, -1.954316344898013E+00,
2448233.771527778, A.D. 1990-Dec-08 06:31:00.0000,  3.447183536885923E+04,  4.563917733331171E+05,  1.078635028287887E+05, -4.899745031178418E-01, -8.815025880478247E+00, -1.954340465356244E+00,
2448233.772222222, A.D. 1990-Dec-08 06:32:00.0000,  3.444243671007719E+04,  4.558628686392369E+05,  1.077462416757539E+05, -4.899807934956583E-01, -8.815130622873061E+00, -1.954364645825884E+00,
2448233.772916667, A.D. 1990-Dec-08 06:33:00.0000,  3.441303767317347E+04,  4.553339576534817E+05,  1.076289790700852E+05, -4.899871071872189E-01, -8.815235609791346E+00, -1.954388886517218E+00,
2448233.773611111, A.D. 1990-Dec-08 06:34:00.0000,  3.438363825674677E+04,  4.548050403611548E+05,  1.075117150081631E+05, -4.899934442759330E-01, -8.815340842073594E+00, -1.954413187641537E+00,
2448233.774305556, A.D. 1990-Dec-08 06:35:00.0000,  3.435423845939073E+04,  4.542761167475087E+05,  1.073944494863553E+05, -4.899998048456229E-01, -8.815446320564217E+00, -1.954437549411141E+00,
2448233.775000000, A.D. 1990-Dec-08 06:36:00.0000,  3.432483827969400E+04,  4.537471867977459E+05,  1.072771825010166E+05, -4.900061889805258E-01, -8.815552046111547E+00, -1.954461972039347E+00,
2448233.775694444, A.D. 1990-Dec-08 06:37:00.0000,  3.429543771624008E+04,  4.532182504970172E+05,  1.071599140484891E+05, -4.900125967652976E-01, -8.815658019567870E+00, -1.954486455740493E+00,
2448233.776388889, A.D. 1990-Dec-08 06:38:00.0000,  3.426603676760746E+04,  4.526893078304225E+05,  1.070426441251020E+05, -4.900190282850141E-01, -8.815764241789443E+00, -1.954511000729946E+00,
2448233.777083333, A.D. 1990-Dec-08 06:39:00.0000,  3.423663543236946E+04,  4.521603587830100E+05,  1.069253727271714E+05, -4.900254836251751E-01, -8.815870713636523E+00, -1.954535607224108E+00,
2448233.777777778, A.D. 1990-Dec-08 06:40:00.0000,  3.420723370909430E+04,  4.516314033397763E+05,  1.068080998510007E+05, -4.900319628717056E-01, -8.815977435973384E+00, -1.954560275440421E+00,
2448233.778472222, A.D. 1990-Dec-08 06:41:00.0000,  3.417783159634501E+04,  4.511024414856660E+05,  1.066908254928798E+05, -4.900384661109601E-01, -8.816084409668346E+00, -1.954585005597375E+00,
2448233.779166667, A.D. 1990-Dec-08 06:42:00.0000,  3.414842909267940E+04,  4.505734732055715E+05,  1.065735496490858E+05, -4.900449934297237E-01, -8.816191635593793E+00, -1.954609797914512E+00,
2448233.779861111, A.D. 1990-Dec-08 06:43:00.0000,  3.411902619665011E+04,  4.500444984843326E+05,  1.064562723158824E+05, -4.900515449152163E-01, -8.816299114626213E+00, -1.954634652612436E+00,
2448233.780555556, A.D. 1990-Dec-08 06:44:00.0000,  3.408962290680450E+04,  4.495155173067366E+05,  1.063389934895202E+05, -4.900581206550944E-01, -8.816406847646192E+00, -1.954659569912815E+00,
2448233.781250000, A.D. 1990-Dec-08 06:45:00.0000,  3.406021922168465E+04,  4.489865296575176E+05,  1.062217131662364E+05, -4.900647207374544E-01, -8.816514835538481E+00, -1.954684550038393E+00,
2448233.781944444, A.D. 1990-Dec-08 06:46:00.0000,  3.403081513982737E+04,  4.484575355213567E+05,  1.061044313422547E+05, -4.900713452508354E-01, -8.816623079191963E+00, -1.954709593212989E+00,
2448233.782638889, A.D. 1990-Dec-08 06:47:00.0000,  3.400141065976414E+04,  4.479285348828816E+05,  1.059871480137854E+05, -4.900779942842217E-01, -8.816731579499741E+00, -1.954734699661512E+00,
2448233.783333333, A.D. 1990-Dec-08 06:48:00.0000,  3.397200578002109E+04,  4.473995277266658E+05,  1.058698631770253E+05, -4.900846679270461E-01, -8.816840337359118E+00, -1.954759869609962E+00,
2448233.784027778, A.D. 1990-Dec-08 06:49:00.0000,  3.394260049911892E+04,  4.468705140372294E+05,  1.057525768281576E+05, -4.900913662691921E-01, -8.816949353671639E+00, -1.954785103285438E+00,
2448233.784722222, A.D. 1990-Dec-08 06:50:00.0000,  3.391319481557299E+04,  4.463414937990381E+05,  1.056352889633519E+05, -4.900980894009980E-01, -8.817058629343119E+00, -1.954810400916146E+00,
2448233.785416667, A.D. 1990-Dec-08 06:51:00.0000,  3.388378872789319E+04,  4.458124669965029E+05,  1.055179995787640E+05, -4.901048374132587E-01, -8.817168165283654E+00, -1.954835762731402E+00,
2448233.786111111, A.D. 1990-Dec-08 06:52:00.0000,  3.385438223458396E+04,  4.452834336139803E+05,  1.054007086705359E+05, -4.901116103972290E-01, -8.817277962407662E+00, -1.954861188961646E+00,
2448233.786805556, A.D. 1990-Dec-08 06:53:00.0000,  3.382497533414425E+04,  4.447543936357718E+05,  1.052834162347957E+05, -4.901184084446269E-01, -8.817388021633903E+00, -1.954886679838442E+00,
2448233.787500000, A.D. 1990-Dec-08 06:54:00.0000,  3.379556802506749E+04,  4.442253470461238E+05,  1.051661222676576E+05, -4.901252316476362E-01, -8.817498343885502E+00, -1.954912235594487E+00,
2448233.788194444, A.D. 1990-Dec-08 06:55:00.0000,  3.376616030584156E+04,  4.436962938292266E+05,  1.050488267652221E+05, -4.901320800989096E-01, -8.817608930089980E+00, -1.954937856463621E+00,
2448233.788888889, A.D. 1990-Dec-08 06:56:00.0000,  3.373675217494879E+04,  4.431672339692152E+05,  1.049315297235751E+05, -4.901389538915721E-01, -8.817719781179278E+00, -1.954963542680828E+00,
2448233.789583333, A.D. 1990-Dec-08 06:57:00.0000,  3.370734363086589E+04,  4.426381674501686E+05,  1.048142311387887E+05, -4.901458531192235E-01, -8.817830898089781E+00, -1.954989294482249E+00,
2448233.790277778, A.D. 1990-Dec-08 06:58:00.0000,  3.367793467206391E+04,  4.421090942561093E+05,  1.046969310069208E+05, -4.901527778759420E-01, -8.817942281762351E+00, -1.955015112105186E+00,
2448233.790972222, A.D. 1990-Dec-08 06:59:00.0000,  3.364852529700830E+04,  4.415800143710029E+05,  1.045796293240149E+05, -4.901597282562870E-01, -8.818053933142350E+00, -1.955040995788110E+00,
2448233.791666667, A.D. 1990-Dec-08 07:00:00.0000,  3.361911550415878E+04,  4.410509277787590E+05,  1.044623260861002E+05, -4.901667043553022E-01, -8.818165853179663E+00, -1.955066945770669E+00,
2448233.792361111, A.D. 1990-Dec-08 07:01:00.0000,  3.358970529196937E+04,  4.405218344632292E+05,  1.043450212891916E+05, -4.901737062685192E-01, -8.818278042828732E+00, -1.955092962293693E+00,
2448233.793055556, A.D. 1990-Dec-08 07:02:00.0000,  3.356029465888835E+04,  4.399927344082082E+05,  1.042277149292893E+05, -4.901807340919603E-01, -8.818390503048585E+00, -1.955119045599203E+00,
2448233.793750000, A.D. 1990-Dec-08 07:03:00.0000,  3.353088360335820E+04,  4.394636275974326E+05,  1.041104070023791E+05, -4.901877879221416E-01, -8.818503234802860E+00, -1.955145195930419E+00,
2448233.794444445, A.D. 1990-Dec-08 07:04:00.0000,  3.350147212381563E+04,  4.389345140145817E+05,  1.039930975044323E+05, -4.901948678560768E-01, -8.818616239059821E+00, -1.955171413531766E+00,
2448233.795138889, A.D. 1990-Dec-08 07:05:00.0000,  3.347206021869145E+04,  4.384053936432760E+05,  1.038757864314050E+05, -4.902019739912798E-01, -8.818729516792409E+00, -1.955197698648883E+00,
2448233.795833333, A.D. 1990-Dec-08 07:06:00.0000,  3.344264788641069E+04,  4.378762664670776E+05,  1.037584737792391E+05, -4.902091064257686E-01, -8.818843068978261E+00, -1.955224051528630E+00,
2448233.796527778, A.D. 1990-Dec-08 07:07:00.0000,  3.341323512539240E+04,  4.373471324694899E+05,  1.036411595438614E+05, -4.902162652580680E-01, -8.818956896599726E+00, -1.955250472419093E+00,
2448233.797222222, A.D. 1990-Dec-08 07:08:00.0000,  3.338382193404977E+04,  4.368179916339572E+05,  1.035238437211836E+05, -4.902234505872136E-01, -8.819071000643913E+00, -1.955276961569596E+00,
2448233.797916667, A.D. 1990-Dec-08 07:09:00.0000,  3.335440831079002E+04,  4.362888439438643E+05,  1.034065263071028E+05, -4.902306625127542E-01, -8.819185382102704E+00, -1.955303519230706E+00,
2448233.798611111, A.D. 1990-Dec-08 07:10:00.0000,  3.332499425401432E+04,  4.357596893825366E+05,  1.032892072975007E+05, -4.902379011347565E-01, -8.819300041972797E+00, -1.955330145654244E+00,
2448233.799305555, A.D. 1990-Dec-08 07:11:00.0000,  3.329557976211790E+04,  4.352305279332393E+05,  1.031718866882440E+05, -4.902451665538077E-01, -8.819414981255722E+00, -1.955356841093286E+00,
2448233.800000000, A.D. 1990-Dec-08 07:12:00.0000,  3.326616483348990E+04,  4.347013595791775E+05,  1.030545644751841E+05, -4.902524588710187E-01, -8.819530200957885E+00, -1.955383605802179E+00,
2448233.800694444, A.D. 1990-Dec-08 07:13:00.0000,  3.323674946651339E+04,  4.341721843034958E+05,  1.029372406541572E+05, -4.902597781880283E-01, -8.819645702090581E+00, -1.955410440036543E+00,
2448233.801388889, A.D. 1990-Dec-08 07:14:00.0000,  3.320733365956530E+04,  4.336430020892777E+05,  1.028199152209841E+05, -4.902671246070064E-01, -8.819761485670039E+00, -1.955437344053284E+00,
2448233.802083333, A.D. 1990-Dec-08 07:15:00.0000,  3.317791741101645E+04,  4.331138129195460E+05,  1.027025881714700E+05, -4.902744982306569E-01, -8.819877552717445E+00, -1.955464318110596E+00,
2448233.802777778, A.D. 1990-Dec-08 07:16:00.0000,  3.314850071923146E+04,  4.325846167772617E+05,  1.025852595014048E+05, -4.902818991622227E-01, -8.819993904258968E+00, -1.955491362467975E+00,
2448233.803472222, A.D. 1990-Dec-08 07:17:00.0000,  3.311908358256875E+04,  4.320554136453244E+05,  1.024679292065627E+05, -4.902893275054876E-01, -8.820110541325800E+00, -1.955518477386225E+00,
2448233.804166667, A.D. 1990-Dec-08 07:18:00.0000,  3.308966599938049E+04,  4.315262035065715E+05,  1.023505972827020E+05, -4.902967833647813E-01, -8.820227464954186E+00, -1.955545663127464E+00,
2448233.804861111, A.D. 1990-Dec-08 07:19:00.0000,  3.306024796801255E+04,  4.309969863437779E+05,  1.022332637255656E+05, -4.903042668449822E-01, -8.820344676185440E+00, -1.955572919955135E+00,
2448233.805555556, A.D. 1990-Dec-08 07:20:00.0000,  3.303082948680456E+04,  4.304677621396563E+05,  1.021159285308804E+05, -4.903117780515212E-01, -8.820462176066007E+00, -1.955600248134016E+00,
2448233.806250000, A.D. 1990-Dec-08 07:21:00.0000,  3.300141055408972E+04,  4.299385308768560E+05,  1.019985916943572E+05, -4.903193170903859E-01, -8.820579965647454E+00, -1.955627647930224E+00,
2448233.806944444, A.D. 1990-Dec-08 07:22:00.0000,  3.297199116819494E+04,  4.294092925379633E+05,  1.018812532116911E+05, -4.903268840681237E-01, -8.820698045986541E+00, -1.955655119611225E+00,
2448233.807638889, A.D. 1990-Dec-08 07:23:00.0000,  3.294257132744064E+04,  4.288800471055012E+05,  1.017639130785608E+05, -4.903344790918459E-01, -8.820816418145222E+00, -1.955682663445845E+00,
2448233.808333333, A.D. 1990-Dec-08 07:24:00.0000,  3.291315103014083E+04,  4.283507945619281E+05,  1.016465712906291E+05, -4.903421022692314E-01, -8.820935083190701E+00, -1.955710279704278E+00,
2448233.809027778, A.D. 1990-Dec-08 07:25:00.0000,  3.288373027460308E+04,  4.278215348896391E+05,  1.015292278435424E+05, -4.903497537085303E-01, -8.821054042195447E+00, -1.955737968658090E+00,
2448233.809722222, A.D. 1990-Dec-08 07:26:00.0000,  3.285430905912840E+04,  4.272922680709640E+05,  1.014118827329308E+05, -4.903574335185685E-01, -8.821173296237236E+00, -1.955765730580236E+00,
2448233.810416667, A.D. 1990-Dec-08 07:27:00.0000,  3.282488738201126E+04,  4.267629940881682E+05,  1.012945359544079E+05, -4.903651418087506E-01, -8.821292846399180E+00, -1.955793565745061E+00,
2448233.811111111, A.D. 1990-Dec-08 07:28:00.0000,  3.279546524153955E+04,  4.262337129234520E+05,  1.011771875035710E+05, -4.903728786890643E-01, -8.821412693769767E+00, -1.955821474428313E+00,
2448233.811805556, A.D. 1990-Dec-08 07:29:00.0000,  3.276604263599455E+04,  4.257044245589498E+05,  1.010598373760006E+05, -4.903806442700845E-01, -8.821532839442884E+00, -1.955849456907152E+00,
2448233.812500000, A.D. 1990-Dec-08 07:30:00.0000,  3.273661956365090E+04,  4.251751289767308E+05,  1.009424855672606E+05, -4.903884386629770E-01, -8.821653284517856E+00, -1.955877513460158E+00,
2448233.813194444, A.D. 1990-Dec-08 07:31:00.0000,  3.270719602277653E+04,  4.246458261587976E+05,  1.008251320728983E+05, -4.903962619795026E-01, -8.821774030099485E+00, -1.955905644367341E+00,
2448233.813888889, A.D. 1990-Dec-08 07:32:00.0000,  3.267777201163265E+04,  4.241165160870865E+05,  1.007077768884438E+05, -4.904041143320211E-01, -8.821895077298070E+00, -1.955933849910148E+00,
2448233.814583333, A.D. 1990-Dec-08 07:33:00.0000,  3.264834752847370E+04,  4.235871987434672E+05,  1.005904200094107E+05, -4.904119958334955E-01, -8.822016427229455E+00, -1.955962130371476E+00,
2448233.815277778, A.D. 1990-Dec-08 07:34:00.0000,  3.261892257154737E+04,  4.230578741097419E+05,  1.004730614312952E+05, -4.904199065974958E-01, -8.822138081015067E+00, -1.955990486035676E+00,
2448233.815972222, A.D. 1990-Dec-08 07:35:00.0000,  3.258949713909447E+04,  4.225285421676458E+05,  1.003557011495766E+05, -4.904278467382038E-01, -8.822260039781931E+00, -1.956018917188571E+00,
2448233.816666667, A.D. 1990-Dec-08 07:36:00.0000,  3.256007122934896E+04,  4.219992028988457E+05,  1.002383391597171E+05, -4.904358163704164E-01, -8.822382304662723E+00, -1.956047424117454E+00,
2448233.817361111, A.D. 1990-Dec-08 07:37:00.0000,  3.253064484053788E+04,  4.214698562849411E+05,  1.001209754571612E+05, -4.904438156095504E-01, -8.822504876795803E+00, -1.956076007111108E+00,
2448233.818055556, A.D. 1990-Dec-08 07:38:00.0000,  3.250121797088136E+04,  4.209405023074623E+05,  1.000036100373366E+05, -4.904518445716466E-01, -8.822627757325238E+00, -1.956104666459810E+00,
2448233.818750000, A.D. 1990-Dec-08 07:39:00.0000,  3.247179061859249E+04,  4.204111409478713E+05,  9.988624289565314E+04, -4.904599033733741E-01, -8.822750947400859E+00, -1.956133402455342E+00,
2448233.819444444, A.D. 1990-Dec-08 07:40:00.0000,  3.244236278187741E+04,  4.198817721875602E+05,  9.976887402750317E+04, -4.904679921320348E-01, -8.822874448178277E+00, -1.956162215391000E+00,
2448233.820138889, A.D. 1990-Dec-08 07:41:00.0000,  3.241293445893516E+04,  4.193523960078526E+05,  9.965150342826149E+04, -4.904761109655670E-01, -8.822998260818935E+00, -1.956191105561607E+00,
2448233.820833333, A.D. 1990-Dec-08 07:42:00.0000,  3.238350564795768E+04,  4.188230123900014E+05,  9.953413109328516E+04, -4.904842599925509E-01, -8.823122386490137E+00, -1.956220073263518E+00,
2448233.821527778, A.D. 1990-Dec-08 07:43:00.0000,  3.235407634712979E+04,  4.182936213151896E+05,  9.941675701791330E+04, -4.904924393322119E-01, -8.823246826365082E+00, -1.956249118794634E+00,
2448233.822222222, A.D. 1990-Dec-08 07:44:00.0000,  3.232464655462916E+04,  4.177642227645298E+05,  9.929938119746723E+04, -4.905006491044263E-01, -8.823371581622910E+00, -1.956278242454411E+00,
2448233.822916667, A.D. 1990-Dec-08 07:45:00.0000,  3.229521626862621E+04,  4.172348167190636E+05,  9.918200362725017E+04, -4.905088894297245E-01, -8.823496653448741E+00, -1.956307444543869E+00,
2448233.823611111, A.D. 1990-Dec-08 07:46:00.0000,  3.226578548728411E+04,  4.167054031597608E+05,  9.906462430254731E+04, -4.905171604292965E-01, -8.823622043033694E+00, -1.956336725365603E+00,
2448233.824305556, A.D. 1990-Dec-08 07:47:00.0000,  3.223635420875877E+04,  4.161759820675203E+05,  9.894724321862559E+04, -4.905254622249962E-01, -8.823747751574954E+00, -1.956366085223796E+00,
